Time,Gap,X,Y,Code
15.71666667,1.033333333,1417.159544,66.3636576,Code3Med
17.31666667,1.6,1415.265604,65.7954756,Code3Med
17.8,0.483333333,1417.91712,66.5341122,Code3Med
18.3,0.5,1415.473938,64.9810814,Code3Trauma
18.33333333,0.033333333,1408.996663,63.825778,Code3Med
18.9,0.566666667,1415.038332,62.9924444,Code3Trauma
19.76666667,0.866666667,1417.216363,62.405323,Code3Med
21.65,1.883333333,1416.704999,64.7348692,Code3Med
22.41666667,0.766666667,1422.159546,64.2613842,MVA
6.35,7.933333333,1411.723937,63.2197172,Code3Trauma
7.75,1.4,1414.223937,63.8636568,Code3Trauma
8.933333333,1.183333333,1414.981513,62.9924444,Code1Medical
10.06666667,1.133333333,1414.981513,62.9924444,Transport
11.45,1.383333333,1415.776968,64.7916874,Code3Med
12.01666667,0.566666667,1417.91712,66.5341122,Code3Med
13.6,1.583333333,1417.500454,66.9886578,Code3Med
13.93333333,0.333333333,1417.803484,65.9848696,Code1Medical
14.35,0.416666667,1416.36409,65.0757784,Code3Med
17.9,3.55,1417.159544,66.3636576,Code3Med
18.86666667,0.966666667,1417.083787,64.4128994,Code1Medical
19,0.133333333,1415.587574,66.4204758,Code3Med
19.65,0.65,1415.985302,64.0530508,StructureFire
19.81666667,0.166666667,1417.803484,66.7992638,Code3Med
20.96666667,1.15,1418.106514,66.7424456,Code3Med
21.43333333,0.466666667,1416.780756,62.0075956,EMS
21.43333333,0,1417.538332,66.5341122,Code3Med
22.76666667,1.333333333,1417.61409,66.9697184,StructureFire
5.583333333,6.816666667,1417.91712,66.5341122,Code3Med
6.516666667,0.933333333,1416.837575,63.5985052,Code1Medical
8.65,2.133333333,1416.515605,64.3560812,StructureFire
10.68333333,2.033333333,1417.121666,64.3560812,Code3Med
10.71666667,0.033333333,1414.223937,63.8636568,Code3Trauma
11.11666667,0.4,1414.735301,63.162899,Code3Trauma
12.73333333,1.616666667,1417.121666,64.9242632,StructureFire
13.06666667,0.333333333,1414.716362,63.5038082,Code3Med
15.3,2.233333333,1416.307271,65.2272936,Code1Medical
16.81666667,1.516666667,1417.61409,66.9697184,Transport
17.8,0.983333333,1416.496665,66.1363848,Code3Med
19.81666667,2.016666667,1412.083785,60.795474,MVA
20.01666667,0.2,1417.91712,66.5341122,Code3Med
21.41666667,1.4,1416.553484,64.3560812,Code3Med
6.383333333,8.966666667,1407.689844,59.469716,MVA
8.1,1.716666667,1414.489089,66.5909304,Fire
9.15,1.05,1413.939846,48.1818336,MVA
9.7,0.55,1416.269393,64.3560812,Code1Medical
10.95,1.25,1416.515605,64.3560812,Code3Trauma
12.06666667,1.116666667,1417.519393,64.9053238,Code3Med
12.88333333,0.816666667,1401.288327,53.598502,MVA
16.03333333,3.15,1414.223937,63.8636568,Code3Trauma
16.63333333,0.6,1418.352727,68.8825978,Code3Med
18.3,1.666666667,1417.273181,69.3939616,StructureFire
21.78333333,3.483333333,1413.939846,62.3863836,Code3Med
21.83333333,0.05,1416.250453,64.5075964,Fire
23.33333333,1.5,1418.25803,66.950779,Code3Med
1.816666667,2.483333333,1410.587573,48.5606216,Code3Med
2.033333333,0.216666667,1417.348938,66.4583546,Code3Med
6.933333333,4.9,1415.038332,62.9924444,Code3Trauma
7.8,0.866666667,1415.852726,65.530324,Code3Med
10.21666667,2.416666667,1417.235302,64.4507782,Code1Medical
10.96666667,0.75,1415.776968,64.7916874,Code1Medical
11.23333333,0.266666667,1415.379241,63.4848688,StructureFire
11.58333333,0.35,1416.02318,65.056839,Other
12.51666667,0.933333333,1417.91712,66.5341122,Code3Med
12.78333333,0.266666667,1417.61409,66.9697184,Transport
14.26666667,1.483333333,1417.405757,65.719718,StructureFire
14.83333333,0.566666667,1420.795909,61.5151712,Code3Med
15.01666667,0.183333333,1417.443635,64.772748,Code1Medical
15.63333333,0.616666667,1406.913329,67.9356278,MVA
18.41666667,2.783333333,1417.898181,66.5341122,StructureFire
19.1,0.683333333,1416.231514,63.9015356,Code3Med
19.9,0.8,1418.011817,66.7045668,Code3Med
23.46666667,3.566666667,1416.704999,65.8901726,Other
5.016666667,5.55,1417.178484,66.571991,Code3Med
8.65,3.633333333,1416.004241,66.1553242,Code3Med
9.616666667,0.966666667,1417.121666,64.1856266,StructureFire
10.06666667,0.45,1404.110298,66.4204758,Code3Med
10.35,0.283333333,1417.91712,66.5341122,Transport
10.96666667,0.616666667,1414.811059,63.352293,Code3Med
11.1,0.133333333,1416.648181,65.2841118,Code1Medical
11.15,0.05,1417.727726,66.8182032,Code3Med
12.35,1.2,1416.496665,66.1363848,Code3Med
13.13333333,0.783333333,1416.818635,64.7916874,Code3Med
15.1,1.966666667,1416.818635,66.0416878,Fire
2.816666667,11.71666667,1414.053483,63.2386566,Code3Trauma
9.483333333,6.666666667,1415.038332,62.9924444,Code3Med
9.766666667,0.283333333,1417.803484,65.9848696,Code3Med
10.13333333,0.366666667,1414.716362,63.5038082,Code3Med
10.95,0.816666667,1416.591362,64.5454752,Code3Med
11.7,0.75,1412.670907,62.8598686,MVA
12.56666667,0.866666667,1416.496665,65.0947178,Code3Med
12.76666667,0.2,1417.91712,66.5341122,Code3Med
12.98333333,0.216666667,1417.803484,66.7992638,Code3Med
14.7,1.716666667,1417.898181,66.5341122,Transport
15.43333333,0.733333333,1414.716362,63.5038082,Code3Med
15.58333333,0.15,1413.276967,62.50002,Code3Trauma
17.78333333,2.2,1416.231514,63.9015356,EMS
20.93333333,3.15,1417.083787,64.4128994,Fire
21.83333333,0.9,1417.254241,64.2803236,Code3Med
21.9,0.066666667,1410.852724,48.0681972,Code3Med
23.26666667,1.366666667,1418.011817,66.7045668,Code3Med
23.7,0.433333333,1416.307271,64.772748,Other
0.5,0.8,1417.008029,63.1818384,Code1Medical
1.533333333,1.033333333,1416.231514,64.3560812,Code3Trauma
4.25,2.716666667,1416.061059,66.4394152,Code3Med
4.55,0.3,1417.29212,64.4507782,Code3Med
4.633333333,0.083333333,1414.792119,47.2348636,Code3Med
4.95,0.316666667,1412.102725,62.9545656,Code1Medical
7.333333333,2.383333333,1417.045908,62.7083534,Code3Trauma
7.616666667,0.283333333,1416.174696,64.8485056,Code3Trauma
7.733333333,0.116666667,1414.186059,48.106076,Code3Trauma
9.25,1.516666667,1413.996665,47.6515304,Code3Med
13.78333333,4.533333333,1416.36409,64.772748,StructureFire
14.01666667,0.233333333,1415.09515,66.4204758,Code3Med
14.73333333,0.716666667,1416.383029,65.34093,StructureFire
15.96666667,1.233333333,1417.803484,66.7992638,Code3Med
17.55,1.583333333,1420.795909,61.5151712,Code3Trauma
19.33333333,1.783333333,1414.261816,66.5530516,Code3Med
20.51666667,1.183333333,1416.875453,62.8977474,Code3Med
21.21666667,0.7,1415.038332,62.9924444,Code3Med
21.5,0.283333333,1416.837575,62.3485048,StructureFire
22.23333333,0.733333333,1418.163333,68.1250218,StructureFire
23.65,1.416666667,1416.66712,64.5265358,StructureFire
4.266666667,4.616666667,1416.401968,64.4318388,StructureFire
8.133333333,3.866666667,1408.258026,66.9129002,MVA
9.283333333,1.15,1417.178484,65.909112,Code3Med
9.55,0.266666667,1416.648181,65.2841118,Code1Medical
13.83333333,4.283333333,1418.163333,68.1250218,StructureFire
14.61666667,0.783333333,1417.595151,66.950779,Transport
14.68333333,0.066666667,1417.784545,61.2121408,Code3Med
15.78333333,1.1,1416.250453,64.678051,StructureFire
18.38333333,2.6,1417.064847,64.3560812,Code1Medical
20.03333333,1.65,1417.443635,64.772748,Code1Medical
20.61666667,0.583333333,1417.235302,62.405323,Code3Med
22,1.383333333,1416.250453,64.2613842,Code1Medical
22.53333333,0.533333333,1417.31106,65.6060816,Code3Med
22.76666667,0.233333333,1415.909544,64.678051,Code3Med
0.166666667,1.4,1419.394394,67.23487,StructureFire
0.333333333,0.166666667,1417.91712,66.5341122,Code3Med
1.983333333,1.65,1414.811059,63.352293,Code3Med
2.833333333,0.85,1407.235299,72.9735082,Code3Med
7.666666667,4.833333333,1417.727726,66.8182032,Code3Med
8.9,1.233333333,1417.538332,66.5341122,Code3Med
10.75,1.85,1415.038332,62.9924444,StructureFire
11.3,0.55,1416.591362,66.0606272,Code3Trauma
11.6,0.3,1415.776968,64.7916874,Code1Medical
13.36666667,1.766666667,1416.136817,65.8712332,MVA
13.5,0.133333333,1417.992878,65.9848696,Code3Med
13.91666667,0.416666667,1416.250453,63.8636568,Code3Trauma
14.83333333,0.916666667,1416.799696,62.7272928,Code3Med
17.13333333,2.3,1419.81106,64.204566,Fire
17.36666667,0.233333333,1417.708787,67.0833548,Code3Trauma
18.65,1.283333333,1417.992878,65.9848696,Code3Med
0.083333333,5.433333333,1416.98909,63.2007778,Code3Med
1.6,1.516666667,1417.61409,66.9697184,Transport
2.616666667,1.016666667,1417.61409,66.9697184,Transport
8.366666667,5.75,1416.648181,60.8144134,Code3Med
8.466666667,0.1,1418.390605,69.5265374,Code1Medical
9.633333333,1.166666667,1415.246665,62.4810806,StructureFire
10.3,0.666666667,1416.932272,67.7272944,Code1Medical
10.93333333,0.633333333,1417.727726,66.8182032,Code3Med
12.71666667,1.783333333,1402.481509,54.7916842,Code3Med
13.51666667,0.8,1409.432269,64.9053238,Code3Med
16.51666667,3,1414.716362,63.5038082,Code3Med
18.1,1.583333333,1415.151968,66.382597,Code3Med
19.16666667,1.066666667,1415.739089,63.6932022,MVA
20.05,0.883333333,1418.750454,66.003809,Code3Med
21.55,1.5,1415.776968,64.7916874,Code1Medical
21.7,0.15,1416.66712,64.962142,Code3Med
8.4,10.7,1416.212574,65.530324,Code3Med
9.383333333,0.983333333,1416.250453,64.2613842,Code3Med
10.05,0.666666667,1417.727726,66.8182032,Code3Med
11.18333333,1.133333333,1418.977727,71.9129018,Code3Trauma
11.71666667,0.533333333,1414.716362,63.5038082,Code3Med
11.76666667,0.05,1417.61409,66.9697184,Transport
12.53333333,0.766666667,1415.985302,64.0530508,Code3Med
13.38333333,0.85,1417.91712,66.5341122,Transport
15.8,2.416666667,1417.595151,66.950779,Code3Med
16,0.2,1417.500454,66.9886578,Code3Med
16.6,0.6,1416.36409,65.0757784,Code3Trauma
17.11666667,0.516666667,1416.818635,63.8447174,Fire
17.55,0.433333333,1416.36409,64.867445,Fire
18.05,0.5,1416.932272,67.7272944,Code1Medical
19.9,1.85,1417.91712,66.5341122,Code3Med
23.05,3.15,1417.386817,65.9848696,StructureFire
0.583333333,1.533333333,1416.98909,64.39396,Code3Med
1.166666667,0.583333333,1416.515605,64.1666872,Code3Med
9.116666667,7.95,1417.576211,66.2121424,Code3Med
9.9,0.783333333,1417.178484,65.909112,Code3Med
11.33333333,1.433333333,1410.66333,59.3371402,Code3Med
11.86666667,0.533333333,1417.348938,69.7348708,Code1Medical
12.35,0.483333333,1417.91712,66.5341122,Code3Trauma
12.38333333,0.033333333,1417.140605,65.909112,Code3Med
14.76666667,2.383333333,1406.212571,74.6780542,Code3Trauma
14.8,0.033333333,1417.519393,64.9053238,Code3Med
16.5,1.7,1417.61409,64.3182024,Fire
17.43333333,0.933333333,1417.538332,66.5341122,Code3Med
17.83333333,0.4,1417.500454,66.9886578,Code3Med
20.2,2.366666667,1415.833786,60.3409284,Transport
1.466666667,5.266666667,1416.610302,64.5265358,Code3Med
1.616666667,0.15,1416.288332,64.6401722,Code3Trauma
2.466666667,0.85,1417.803484,66.7992638,StructureFire
2.6,0.133333333,1417.140605,64.5265358,Code3Med
2.716666667,0.116666667,1416.742878,64.5644146,EMS
3.416666667,0.7,1417.140605,64.39396,Code3Med
3.95,0.533333333,1416.231514,64.3560812,Code3Med
5.45,1.5,1416.212574,65.056839,Code3Med
7.566666667,2.116666667,1414.792119,63.2954748,Code3Trauma
12.5,4.933333333,1415.966362,65.3598694,Code1Medical
12.9,0.4,1415.473938,64.9810814,Code3Med
13.08333333,0.183333333,1417.898181,66.5341122,StructureFire
14.06666667,0.983333333,1416.951211,63.5985052,Code3Med
15.61666667,1.55,1414.716362,63.5038082,Code3Med
16.31666667,0.7,1410.795906,48.7878944,Code3Med
18.01666667,1.7,1414.981513,62.9924444,Code3Med
18.33333333,0.316666667,1418.049696,66.3068394,Code1Medical
18.8,0.466666667,1417.140605,65.909112,Code3Med
19.05,0.25,1416.098938,65.3977482,Code3Trauma
19.7,0.65,1417.405757,65.719718,Code3Med
19.9,0.2,1417.61409,66.9697184,Transport
20.91666667,1.016666667,1414.659544,64.5075964,Code3Med
21.06666667,0.15,1414.659544,63.4848688,Fire
21.28333333,0.216666667,1417.91712,66.5341122,Code3Trauma
22.58333333,1.3,1412.064846,65.6439604,Fire
23.51666667,0.933333333,1416.098938,64.3560812,Code1Medical
0.05,0.533333333,1416.155756,64.772748,Other
0.45,0.4,1417.91712,66.5341122,Code3Med
0.85,0.4,1416.723938,64.488657,Code1Medical
3.783333333,2.933333333,1417.727726,66.8182032,Code3Med
3.95,0.166666667,1418.333787,69.3939616,Code3Med
4.183333333,0.233333333,1419.356515,64.2235054,Code3Trauma
6.633333333,2.45,1417.121666,64.3560812,StructureFire
8.366666667,1.733333333,1416.36409,65.0757784,Code3Med
8.883333333,0.516666667,1417.178484,65.909112,Code3Trauma
11.25,2.366666667,1418.371666,69.5265374,Code3Med
11.26666667,0.016666667,1415.038332,62.9924444,Transport
12.31666667,1.05,1412.178482,62.9545656,Code3Med
15.5,3.183333333,1416.250453,64.2613842,Code3Trauma
16.13333333,0.633333333,1415.852726,66.8939608,Code3Trauma
21.91666667,5.783333333,1417.61409,66.9697184,Transport
7.333333333,9.416666667,1419.148181,64.2235054,Code1Medical
7.533333333,0.2,1417.481514,68.0492642,Code3Med
11.08333333,3.55,1414.564847,47.2159242,Code3Med
13.66666667,2.583333333,1415.038332,62.9924444,Code3Trauma
13.91666667,0.25,1416.36409,65.0757784,Code3Med
15.75,1.833333333,1417.064847,64.3560812,Code3Trauma
16.68333333,0.933333333,1414.716362,63.5038082,Code3Med
16.75,0.066666667,1416.66712,64.7538086,EMS
17.01666667,0.266666667,1417.31106,64.488657,Code3Med
17.71666667,0.7,1419.148181,64.2235054,Code3Med
18.11666667,0.4,1416.553484,64.5075964,StructureFire
18.7,0.583333333,1420.095151,68.4280522,MVA
20.15,1.45,1417.197423,65.6060816,Code3Med
21.25,1.1,1413.428483,63.9583538,MVA
23.15,1.9,1417.121666,64.6022934,Other
4.8,5.65,1418.56106,66.5909304,Code3Med
4.983333333,0.183333333,1416.951211,63.6174446,Fire
8.883333333,3.9,1416.269393,64.3560812,Code3Med
8.983333333,0.1,1415.038332,62.9924444,Code3Trauma
10.05,1.066666667,1414.223937,63.8636568,Code3Trauma
10.71666667,0.666666667,1415.890605,65.3598694,Code3Med
11.26666667,0.55,1416.36409,65.0757784,Code3Med
12.13333333,0.866666667,1417.481514,66.1553242,Code1Medical
12.15,0.016666667,1417.197423,64.204566,Code3Med
12.85,0.7,1417.481514,66.1553242,Code1Medical
12.86666667,0.016666667,1411.761815,62.7651716,Code3Trauma
13.48333333,0.616666667,1417.405757,65.719718,Code1Medical
16.16666667,2.683333333,1416.250453,64.9242632,Code3Med
16.18333333,0.016666667,1417.91712,66.5341122,Code3Med
16.73333333,0.55,1422.159546,64.2613842,MVA
22.43333333,5.7,1416.36409,65.0947178,Code3Med
22.76666667,0.333333333,1416.837575,62.878808,Other
0.083333333,1.316666667,1411.269391,63.0303232,Code3Med
0.333333333,0.25,1417.31106,62.594717,Code3Med
0.883333333,0.55,1415.625453,65.4545664,Code3Med
1.133333333,0.25,1420.795909,61.5151712,Code1Medical
3.066666667,1.933333333,1416.97015,64.4128994,Code1Medical
8.816666667,5.75,1417.973939,70.265174,Code1Medical
9.266666667,0.45,1414.564847,63.5795658,Code3Med
9.5,0.233333333,1409.034542,73.5606296,Code3Med
9.95,0.45,1414.716362,63.5038082,Code3Med
13.73333333,3.783333333,1417.235302,67.8598702,StructureFire
17.01666667,3.283333333,1416.231514,64.5075964,Code3Med
17.06666667,0.05,1417.140605,64.39396,Code3Med
17.31666667,0.25,1400.095145,52.3295622,MVA
18.96666667,1.65,1417.424696,64.7538086,Code3Med
20.25,1.283333333,1416.36409,65.1325966,Other
20.75,0.5,1416.250453,64.2613842,Code3Med
21.26666667,0.516666667,1416.951211,62.405323,Code3Med
23.23333333,1.966666667,1419.848939,62.5568382,Code3Med
0.05,0.816666667,1410.739088,62.7272928,Code3Med
0.916666667,0.866666667,1414.261816,64.109869,Code3Med
4.733333333,3.816666667,1419.981515,62.215929,Code3Trauma
6.833333333,2.1,1415.890605,65.3598694,Code3Med
7.983333333,1.15,1416.780756,64.8106268,Code3Med
9.316666667,1.333333333,1411.6103,48.3144094,Code3Med
9.966666667,0.65,1417.538332,66.5341122,Code3Med
13.46666667,3.5,1416.553484,64.6022934,Code1Medical
13.51666667,0.05,1410.739088,62.7272928,Code1Medical
13.71666667,0.2,1417.822423,66.7803244,Code3Med
14.5,0.783333333,1417.91712,66.5341122,Code1Medical
14.5,0,1411.648179,63.2197172,Code3Med
17.05,2.55,1414.811059,45.170469,Code3Med
17.33333333,0.283333333,1419.962576,64.488657,Code3Med
17.46666667,0.133333333,1417.765605,66.8182032,Code3Med
17.58333333,0.116666667,1417.500454,66.9886578,StructureFire
18.91666667,1.333333333,1417.178484,64.3371418,Code1Medical
19.05,0.133333333,1415.890605,65.6439604,StructureFire
19.38333333,0.333333333,1417.159544,64.2803236,Code3Med
19.75,0.366666667,1417.159544,66.3636576,Code3Trauma
1.166666667,5.416666667,1418.314848,68.1439612,Code3Med
1.416666667,0.25,1414.981513,62.9924444,Code3Med
1.816666667,0.4,1417.045908,64.3750206,Code1Medical
3.15,1.333333333,1416.704999,62.878808,Code3Med
4.083333333,0.933333333,1411.079997,62.8977474,Code1Medical
6.25,2.166666667,1418.295908,68.7310826,MVA
6.466666667,0.216666667,1414.981513,62.9924444,Code3Med
7.283333333,0.816666667,1418.011817,66.7045668,Code3Med
7.7,0.416666667,1415.038332,62.9924444,Code3Med
10.53333333,2.833333333,1414.981513,62.9924444,StructureFire
13.11666667,2.583333333,1413.030755,62.689414,Code3Med
13.28333333,0.166666667,1417.045908,65.1136572,MVA
20.23333333,6.95,1415.833786,60.3409284,Transport
21.86666667,1.633333333,1415.776968,64.7916874,Code1Medical
22.83333333,0.966666667,1416.02318,64.6591116,Code3Med
0.733333333,1.9,1418.598939,66.571991,Other
5.566666667,4.833333333,1415.776968,64.7916874,Code3Med
7.383333333,1.816666667,1417.386817,63.0871414,EMS
9.3,1.916666667,1415.038332,62.9924444,Code3Trauma
11.16666667,1.866666667,1416.098938,65.3977482,Code1Medical
11.36666667,0.2,1416.02318,64.6591116,Code1Medical
14.61666667,3.25,1414.659544,64.5075964,Code3Med
14.88333333,0.266666667,1418.447424,66.571991,Fire
15.31666667,0.433333333,1416.875453,62.878808,MVA
15.38333333,0.066666667,1421.09894,65.2083542,Code1Medical
18.9,3.516666667,1416.704999,65.1894148,StructureFire
19.55,0.65,1409.356512,64.015172,StructureFire
19.96666667,0.416666667,1417.178484,65.909112,Code3Med
20.45,0.483333333,1416.837575,63.5606264,Code3Med
22.58333333,2.133333333,1414.981513,62.9924444,Code1Medical
22.98333333,0.4,1417.178484,65.909112,Code1Medical
3.266666667,4.283333333,1411.193633,62.8219898,Code1Medical
4.416666667,1.15,1411.913331,62.7462322,Code3Med
5.483333333,1.066666667,1416.004241,66.1553242,Code1Medical
8.916666667,3.433333333,1417.633029,66.9697184,Transport
11.33333333,2.416666667,1415.09515,63.825778,Code3Med
11.36666667,0.033333333,1415.909544,67.045476,Fire
15.23333333,3.866666667,1416.704999,64.0909296,Other
18.48333333,3.25,1416.383029,65.34093,StructureFire
20.18333333,1.7,1413.18227,62.6704746,Code3Trauma
22.01666667,1.833333333,1416.36409,65.0757784,Code3Med
23.4,1.383333333,1414.45121,63.8447174,Code3Med
0.3,0.9,1417.973939,70.265174,Code1Medical
0.566666667,0.266666667,1419.413333,64.2235054,Fire
1.483333333,0.916666667,1416.439847,65.3219906,Other
3.716666667,2.233333333,1413.333786,59.564413,Code3Med
4.633333333,0.916666667,1414.45121,63.8447174,Code1Medical
5.516666667,0.883333333,1414.45121,63.8447174,Code1Medical
7.633333333,2.116666667,1416.610302,64.7916874,Fire
8.483333333,0.85,1415.038332,62.9924444,Code3Trauma
9.433333333,0.95,1417.235302,62.689414,Code3Med
10.13333333,0.7,1413.769392,63.1439596,Other
10.26666667,0.133333333,1415.72015,64.3750206,StructureFire
11.68333333,1.416666667,1417.633029,66.9697184,Transport
13.3,1.616666667,1417.689848,66.8182032,Code3Med
13.4,0.1,1408.674693,58.3144126,Code3Med
13.71666667,0.316666667,1417.633029,66.9697184,Transport
15,1.283333333,1414.659544,64.5075964,MVA
15.35,0.35,1417.121666,63.4091112,Code3Med
17.36666667,2.016666667,1410.739088,62.7272928,Code3Med
17.6,0.233333333,1414.981513,62.9924444,Code3Trauma
17.81666667,0.216666667,1415.39818,63.9772932,Code3Med
17.93333333,0.116666667,1416.553484,65.2083542,Code3Med
18.71666667,0.783333333,1416.553484,65.0000208,EMS
1.033333333,6.316666667,1417.254241,65.3598694,Code1Medical
2.983333333,1.95,1418.731515,66.1363848,Code3Med
3.166666667,0.183333333,1416.723938,62.878808,Code1Medical
6.416666667,3.25,1412.860301,62.8409292,Code3Trauma
7.633333333,1.216666667,1418.579999,66.3068394,Code3Med
7.85,0.216666667,1417.538332,66.5341122,Code3Med
8.483333333,0.633333333,1416.36409,65.0757784,Code3Med
9.8,1.316666667,1412.159543,48.2386518,Code3Med
9.916666667,0.116666667,1417.633029,66.9697184,Transport
10.3,0.383333333,1417.727726,67.0833548,Code3Med
11.9,1.6,1416.250453,64.9242632,Code3Med
12.63333333,0.733333333,1416.742878,63.7689598,Fire
12.75,0.116666667,1417.822423,66.7803244,Code3Med
13.1,0.35,1416.856514,65.6060816,Code3Med
13.6,0.5,1416.856514,65.1325966,Code3Med
15.91666667,2.316666667,1414.45121,64.0909296,Fire
16.16666667,0.25,1414.242877,44.886378,Code3Med
17.88333333,1.716666667,1415.41712,66.3257788,Code3Med
18.51666667,0.633333333,1415.41712,66.3257788,Code3Med
21.01666667,2.5,1416.951211,63.5985052,Code3Med
21.7,0.683333333,1416.951211,63.6174446,MVA
21.75,0.05,1416.061059,64.867445,StructureFire
22.31666667,0.566666667,1412.140603,62.5568382,Code3Med
6.966666667,8.65,1417.538332,66.5341122,Code3Med
8.366666667,1.4,1414.45121,63.8447174,Code3Med
9.733333333,1.366666667,1417.727726,67.0833548,Code3Med
11.46666667,1.733333333,1417.727726,67.0833548,Code3Med
13.63333333,2.166666667,1417.633029,66.9697184,Transport
13.78333333,0.15,1416.610302,64.772748,Code3Med
17.36666667,3.583333333,1416.477726,65.8712332,Code3Trauma
17.46666667,0.1,1402.1406,69.1666888,Code3Med
17.91666667,0.45,1417.121666,64.9242632,Code3Med
18.26666667,0.35,1416.193635,64.9810814,Code3Med
19.45,1.183333333,1414.45121,63.8447174,Code3Med
20.26666667,0.816666667,1419.470151,65.0000208,Code3Med
20.56666667,0.3,1416.686059,66.193203,Code3Med
21.41666667,0.85,1417.93606,66.3447182,Code3Trauma
23.45,2.033333333,1417.765605,66.8182032,Code3Med
7.133333333,7.683333333,1416.856514,66.382597,Code3Med
9.85,2.716666667,1415.985302,64.2235054,Code3Med
9.983333333,0.133333333,1416.193635,64.9432026,Code3Med
11.05,1.066666667,1417.538332,66.5341122,Code3Med
12.35,1.3,1417.633029,66.9697184,Transport
14.15,1.8,1417.026969,64.8485056,StructureFire
15.78333333,1.633333333,1414.716362,63.5038082,Code3Med
16.98333333,1.2,1415.454998,63.4091112,Code3Med
17.11666667,0.133333333,1400.151963,52.272744,Code3Med
17.76666667,0.65,1414.45121,63.8447174,Code1Medical
18.33333333,0.566666667,1417.235302,64.2803236,Code3Med
19.78333333,1.45,1418.276969,66.9129002,Code3Med
20.36666667,0.583333333,1416.856514,65.1325966,StructureFire
21.3,0.933333333,1417.91712,66.5341122,Code3Med
21.63333333,0.333333333,1417.633029,66.9697184,Transport
23.51666667,1.883333333,1416.610302,64.772748,Code3Med
0.1,0.583333333,1414.489089,47.2159242,Code3Med
0.5,0.4,1416.686059,64.678051,Code3Med
2.133333333,1.633333333,1417.008029,64.3750206,Code3Med
2.133333333,0,1416.193635,65.0000208,StructureFire
2.483333333,0.35,1416.856514,64.7538086,StructureFire
3,0.516666667,1416.250453,64.7916874,StructureFire
3.266666667,0.266666667,1414.640604,64.3182024,Code3Med
3.666666667,0.4,1416.250453,64.772748,Code1Medical
5.216666667,1.55,1417.633029,66.9697184,Transport
9.016666667,3.8,1416.553484,64.5075964,Code3Trauma
10.6,1.583333333,1416.34515,64.6212328,Code3Med
11.36666667,0.766666667,1416.761817,63.5985052,Code3Med
11.53333333,0.166666667,1417.765605,66.8182032,Code3Med
11.55,0.016666667,1416.36409,65.0757784,Code1Medical
13.1,1.55,1417.159544,66.003809,Code3Med
13.45,0.35,1414.45121,63.8447174,Code1Medical
14.31666667,0.866666667,1412.008028,62.7462322,Code3Med
14.78333333,0.466666667,1415.776968,64.7916874,Code3Med
15.28333333,0.5,1417.254241,66.2500212,Code3Trauma
17.4,2.116666667,1416.742878,63.8447174,Code3Med
17.55,0.15,1414.848938,62.689414,Code3Med
18.01666667,0.466666667,1414.981513,62.9924444,Code3Med
20.98333333,2.966666667,1417.822423,66.7803244,Code3Trauma
2.116666667,5.133333333,1416.780756,64.3182024,Code3Med
3.516666667,1.4,1418.504242,66.7045668,MVA
4.916666667,1.4,1415.038332,62.9924444,Code3Med
11.68333333,6.766666667,1402.481509,54.7916842,Code3Med
15.98333333,4.3,1418.295908,68.7879008,MVA
17.41666667,1.433333333,1399.394387,50.0757736,Code3Med
18.05,0.633333333,1411.477724,62.878808,Code1Medical
18.83333333,0.783333333,1414.110301,63.9394144,Code1Medical
21.08333333,2.25,1417.443635,64.0909296,Fire
22.28333333,1.2,1416.34515,64.6401722,StructureFire
23.76666667,1.483333333,1415.966362,64.8295662,Other
2.75,2.983333333,1416.572423,64.5644146,StructureFire
8.133333333,5.383333333,1419.526969,71.685629,Code3Med
9.15,1.016666667,1417.178484,65.909112,Code3Med
9.783333333,0.633333333,1417.765605,66.8182032,Code3Med
10.6,0.816666667,1414.716362,63.5038082,Code3Med
12.31666667,1.716666667,1417.651969,66.2500212,Code3Trauma
12.55,0.233333333,1416.231514,65.7575968,Code3Med
13.11666667,0.566666667,1416.136817,66.2310818,StructureFire
13.28333333,0.166666667,1417.083787,64.0719902,Code3Med
15.68333333,2.4,1414.716362,63.5038082,Code1Medical
18.78333333,3.1,1412.159543,48.2386518,Code3Med
19.05,0.266666667,1415.852726,65.9469908,Code1Medical
19.23333333,0.183333333,1414.981513,62.9924444,Code3Med
21.11666667,1.883333333,1411.648179,63.2197172,Code3Med
21.2,0.083333333,1416.97015,64.2424448,Code3Trauma
23.68333333,2.483333333,1417.91712,66.5341122,Code1Medical
1.4,1.716666667,1406.477723,63.636384,Code3Med
1.633333333,0.233333333,1416.496665,64.9242632,Code3Med
6.1,4.466666667,1416.212574,65.5492634,Code3Med
6.166666667,0.066666667,1417.822423,66.7803244,Code3Med
7.85,1.683333333,1417.197423,63.44699,Code3Med
9.083333333,1.233333333,1417.91712,66.5341122,Code1Medical
9.15,0.066666667,1418.807272,72.9545688,Code3Med
9.466666667,0.316666667,1414.716362,63.5038082,Code3Med
9.9,0.433333333,1417.576211,66.0795666,Code3Med
10.33333333,0.433333333,1416.98909,63.9962326,Code3Trauma
11.43333333,1.1,1417.008029,64.299263,Code3Med
12.03333333,0.6,1416.742878,63.8447174,Code3Med
12.4,0.366666667,1413.18227,62.6704746,Code3Med
12.73333333,0.333333333,1420.795909,61.5151712,Code3Trauma
