Round,Step,FirstTimeResponse,FullTimeResponse,OverWhelm,NoDispatch,TimeTaken,Cause,CauseRequirement,ActionTaken,exitCode,Emergency_Region,GreedyChoice,Action_Votes,Vehicles_Available,Number_Available,ROOT_OBJ,CONSENSUS_OBJ,ROOT_ACTION,CONSENSUS_ACTION
2,72,2.650382576,2.650382576,FALSE,FALSE,1.617,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.6785756316165106,,[$u1]:,1,-12.99372797,-12.99257058,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,73,394.7368421,394.7368421,TRUE,TRUE,1.62,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.21796306,-16.21796306,[],[]
2,74,2.775049685,2.775049685,FALSE,FALSE,1.654,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.7575314673642382,,[$u1]:,1,-12.60754912,-12.60588584,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,75,394.7368421,394.7368421,TRUE,TRUE,1.58,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.13687972,-17.13687972,[],[]
2,76,394.7368421,394.7368421,TRUE,TRUE,2.007,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.2818083773582,,[$u1]:,1,-15.61441015,-15.61441015,[],[]
2,77,4.098053698,4.098053698,FALSE,FALSE,1.654,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.5954340090258086,,[$u1]:,1,-13.67894258,-13.67084145,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,78,394.7368421,394.7368421,TRUE,TRUE,1.664,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.71985182,-16.71985182,[],[]
2,79,2.715003319,2.715003319,FALSE,FALSE,1.745,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.719502101815003,,[$u1]:,1,-12.34086607,-12.33966797,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,80,394.7368421,394.7368421,TRUE,TRUE,1.718,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.41067673,-15.41067673,[],[]
2,81,4.297018285,4.297018285,FALSE,FALSE,1.783,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.72144491400109,,[$u1]:,1,-13.03328951,-13.02750631,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,82,394.7368421,394.7368421,TRUE,TRUE,1.743,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.4691377,-16.4691377,[],[]
2,83,394.7368421,394.7368421,TRUE,TRUE,2.054,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.91862260225093,,[$u1]:,1,-15.17122391,-15.17122391,[],[]
2,84,394.7368421,394.7368421,TRUE,TRUE,2.073,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.3055496530049,,[$u1]:,1,-15.60890849,-15.60890849,[],[]
2,85,2.258917705,2.258917705,FALSE,FALSE,2.02,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.4306478798326125,,[$u1]:,1,-13.64735222,-13.64559464,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
2,86,394.7368421,394.7368421,TRUE,TRUE,1.937,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.0816015,-16.0816015,[],[]
2,87,123.7905205,123.7905205,FALSE,FALSE,2.19,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.42227386655122,,[$u1]:,1,-21.80001739,-16.47659356,[dispatch($u1: $Ambulance);],[]
2,88,394.7368421,394.7368421,TRUE,TRUE,1.786,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,89,394.7368421,394.7368421,TRUE,TRUE,1.82,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,90,394.7368421,394.7368421,TRUE,TRUE,1.676,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,91,394.7368421,394.7368421,TRUE,TRUE,1.667,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,92,394.7368421,394.7368421,TRUE,TRUE,1.71,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,93,394.7368421,394.7368421,TRUE,TRUE,1.675,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,94,394.7368421,394.7368421,TRUE,TRUE,1.685,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,95,394.7368421,394.7368421,TRUE,TRUE,1.687,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,96,394.7368421,394.7368421,TRUE,TRUE,1.705,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,97,394.7368421,394.7368421,TRUE,TRUE,1.716,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,98,394.7368421,394.7368421,TRUE,TRUE,1.736,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
2,99,394.7368421,394.7368421,TRUE,TRUE,1.781,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,0,2.210526316,2.210526316,FALSE,FALSE,0.734,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.3999999999999062,,[$u1]:,1,-13.8532841,-13.8532841,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,1,394.7368421,394.7368421,TRUE,TRUE,0.607,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.01024579,-16.01024579,[],[]
3,2,123.6771581,123.6771581,FALSE,FALSE,0.789,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.29001773138256,,[$u1]:,1,-21.79812801,-16.26907048,[dispatch($u1: $Ambulance);],[]
3,3,394.7368421,394.7368421,TRUE,TRUE,0.488,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,4,394.7368421,394.7368421,TRUE,TRUE,0.492,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,5,394.7368421,394.7368421,TRUE,TRUE,0.532,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,6,394.7368421,394.7368421,TRUE,TRUE,0.524,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,7,394.7368421,394.7368421,TRUE,TRUE,0.53,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,8,394.7368421,394.7368421,TRUE,TRUE,0.542,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,9,394.7368421,394.7368421,TRUE,TRUE,0.564,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,10,394.7368421,394.7368421,TRUE,TRUE,0.589,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,11,394.7368421,394.7368421,TRUE,TRUE,0.568,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,12,394.7368421,394.7368421,TRUE,TRUE,0.588,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,13,394.7368421,394.7368421,TRUE,TRUE,0.604,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,14,394.7368421,394.7368421,TRUE,TRUE,0.608,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,15,394.7368421,394.7368421,TRUE,TRUE,0.615,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,16,394.7368421,394.7368421,TRUE,TRUE,0.627,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,17,394.7368421,394.7368421,TRUE,TRUE,0.67,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,18,394.7368421,394.7368421,TRUE,TRUE,0.679,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,19,394.7368421,394.7368421,TRUE,TRUE,0.673,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,20,394.7368421,394.7368421,TRUE,TRUE,0.687,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,21,394.7368421,394.7368421,TRUE,TRUE,0.7,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,22,394.7368421,394.7368421,TRUE,TRUE,0.718,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,23,394.7368421,394.7368421,TRUE,TRUE,0.721,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,24,394.7368421,394.7368421,TRUE,TRUE,0.729,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,25,394.7368421,394.7368421,TRUE,TRUE,0.744,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,26,394.7368421,394.7368421,TRUE,TRUE,0.747,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,27,394.7368421,394.7368421,TRUE,TRUE,0.81,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,28,394.7368421,394.7368421,TRUE,TRUE,0.805,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,29,394.7368421,394.7368421,TRUE,TRUE,0.795,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,30,394.7368421,394.7368421,TRUE,TRUE,0.827,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,31,394.7368421,394.7368421,TRUE,TRUE,0.852,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,32,394.7368421,394.7368421,TRUE,TRUE,0.863,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,33,394.7368421,394.7368421,TRUE,TRUE,0.904,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,34,394.7368421,394.7368421,TRUE,TRUE,0.922,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,35,394.7368421,394.7368421,TRUE,TRUE,0.899,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,36,394.7368421,394.7368421,TRUE,TRUE,0.924,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,37,394.7368421,394.7368421,TRUE,TRUE,0.927,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,38,394.7368421,394.7368421,TRUE,TRUE,0.931,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,39,394.7368421,394.7368421,TRUE,TRUE,0.938,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,40,394.7368421,394.7368421,TRUE,TRUE,0.945,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,41,394.7368421,394.7368421,TRUE,TRUE,0.974,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.39365643,-20.39365643,[],[]
3,42,394.7368421,394.7368421,TRUE,TRUE,1.045,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.39572831,-20.39572831,[],[]
3,43,394.7368421,394.7368421,TRUE,TRUE,1.184,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.67371003,-16.67371003,[],[]
3,44,1.665846338,1.665846338,FALSE,FALSE,1.212,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.0550360137942647,,[$u1]:,1,-8.665748177,-8.665748181,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,45,1.381256808,1.381256808,FALSE,FALSE,1.251,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 0.8747959784764916,,[$u1]:,1,-10.17184095,-10.17184095,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,46,3.237121591,3.237121591,FALSE,FALSE,1.252,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.050177007543809,,[$u1]:,1,-14.05971864,-14.0580611,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,47,394.7368421,394.7368421,TRUE,TRUE,1.231,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.33235248,-17.33235247,[],[]
3,48,394.7368421,394.7368421,TRUE,TRUE,1.521,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.6603350414896,,[$u1]:,1,-16.54474661,-16.5447466,[],[]
3,49,2.918477307,2.918477307,FALSE,FALSE,1.317,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.8483689609888074,,[$u1]:,1,-13.8611446,-13.85822179,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,50,394.7368421,394.7368421,TRUE,TRUE,1.201,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.47129402,-16.47129402,[],[]
3,51,4.169311249,4.169311249,FALSE,FALSE,1.342,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.6405637907888817,,[$u1]:,1,-13.63027567,-13.62507068,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,52,394.7368421,394.7368421,TRUE,TRUE,1.308,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.63148811,-15.63148811,[],[]
3,53,2.596007765,2.596007765,FALSE,FALSE,1.343,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.644138251477763,,[$u1]:,1,-13.25664509,-13.25262003,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,54,394.7368421,394.7368421,TRUE,TRUE,1.31,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.52685814,-17.52685814,[],[]
3,55,3.830132809,3.830132809,FALSE,FALSE,1.41,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.4257507788091672,,[$u1]:,1,-13.42682992,-13.42682992,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,56,394.7368421,394.7368421,TRUE,TRUE,1.359,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.78175086,-17.78175086,[],[]
3,57,2.798480474,2.798480474,FALSE,FALSE,1.406,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.77237096703508,,[$u1]:,1,-12.34642697,-12.34413517,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,58,394.7368421,394.7368421,TRUE,TRUE,1.382,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.57567897,-17.57567897,[],[]
3,59,2.741951441,2.741951441,FALSE,FALSE,1.431,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.736569245945546,,[$u1]:,1,-13.85856339,-13.85689153,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,60,394.7368421,394.7368421,TRUE,TRUE,1.431,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.57621688,-17.57621688,[],[]
3,61,4.412263445,4.412263445,FALSE,FALSE,1.436,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.79443351544424,,[$u1]:,1,-12.37715611,-12.36352258,[dispatch($u1: $Ambulance);],[]
3,62,394.7368421,394.7368421,TRUE,TRUE,1.453,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.37319462,-17.37319462,[],[]
3,63,2.01008482,2.01008482,FALSE,FALSE,1.437,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.2730537192037303,,[$u1]:,1,-9.278587987,-9.278587985,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,64,3.998785487,3.998785487,FALSE,FALSE,1.536,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.532564141545066,,[$u1]:,1,-13.2667997,-13.2614299,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,65,394.7368421,394.7368421,TRUE,TRUE,1.498,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.27090126,-16.27090126,[],[]
3,66,394.7368421,394.7368421,TRUE,TRUE,1.806,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.06219117324787,,[$u1]:,1,-15.41017136,-15.41017136,[],[]
3,67,394.7368421,394.7368421,TRUE,TRUE,1.857,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.93129228322084,,[$u1]:,1,-17.12828801,-17.128288,[],[]
3,68,394.7368421,394.7368421,TRUE,TRUE,1.87,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.09568027667922,,[$u1]:,1,-18.17954696,-18.17954696,[],[]
3,69,394.7368421,394.7368421,TRUE,TRUE,1.87,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.80016058658498,,[$u1]:,1,-16.47926442,-16.47926442,[],[]
3,70,394.7368421,394.7368421,TRUE,TRUE,1.87,[$Code3Med],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.6446425390649,,[$u1]:,1,-17.79267594,-17.79267594,[],[]
3,71,394.7368421,394.7368421,TRUE,TRUE,1.827,[$Code3Med],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.09831803290098,,[$u1]:,1,-17.97430313,-17.97372292,[],[]
3,72,3.890912525,3.890912525,FALSE,FALSE,1.666,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.4642445992424555,,[$u1]:,1,-13.22198279,-13.214593,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,73,394.7368421,394.7368421,TRUE,TRUE,1.551,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.22175637,-16.22175637,[],[]
3,74,4.89535929,4.89535929,FALSE,FALSE,1.668,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 3.1003942170420373,,[$u1]:,1,-13.29824737,-13.28563481,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,75,394.7368421,394.7368421,TRUE,TRUE,1.633,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-16.28304438,-16.28304438,[],[]
3,76,394.7368421,394.7368421,TRUE,TRUE,1.962,[$Code3Med],[ $Ambulance=1:],[],2,Region_1,[$u1] : 143.85187673905023,,[$u1]:,1,-16.27806853,-16.27792494,[],[]
3,77,3.166897551,3.166897551,FALSE,FALSE,1.756,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.0057017821835785,,[$u1]:,1,-13.46580411,-13.46498336,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
3,78,394.7368421,394.7368421,TRUE,TRUE,1.727,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-15.22185748,-15.22185748,[],[]
3,79,123.7005084,123.7005084,FALSE,FALSE,1.934,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.31725974944587,,[$u1]:,1,-21.79851718,-15.16329243,[dispatch($u1: $Ambulance);],[]
3,80,394.7368421,394.7368421,TRUE,TRUE,1.558,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,81,394.7368421,394.7368421,TRUE,TRUE,1.559,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,82,394.7368421,394.7368421,TRUE,TRUE,1.629,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,83,394.7368421,394.7368421,TRUE,TRUE,1.6,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,84,394.7368421,394.7368421,TRUE,TRUE,1.627,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,85,394.7368421,394.7368421,TRUE,TRUE,1.637,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,86,394.7368421,394.7368421,TRUE,TRUE,1.641,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,87,394.7368421,394.7368421,TRUE,TRUE,1.644,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,88,394.7368421,394.7368421,TRUE,TRUE,1.639,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,89,394.7368421,394.7368421,TRUE,TRUE,1.737,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,90,394.7368421,394.7368421,TRUE,TRUE,1.71,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,91,394.7368421,394.7368421,TRUE,TRUE,1.726,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,92,394.7368421,394.7368421,TRUE,TRUE,1.832,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,93,394.7368421,394.7368421,TRUE,TRUE,1.913,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,94,394.7368421,394.7368421,TRUE,TRUE,1.76,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,95,394.7368421,394.7368421,TRUE,TRUE,1.753,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,96,394.7368421,394.7368421,TRUE,TRUE,1.825,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,97,394.7368421,394.7368421,TRUE,TRUE,2.219,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,98,394.7368421,394.7368421,TRUE,TRUE,2.001,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
3,99,394.7368421,394.7368421,TRUE,TRUE,1.978,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,0,2.210526316,2.210526316,FALSE,FALSE,0.759,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.3999999999999062,,[$u1]:,1,-13.44540968,-13.44478592,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,1,394.7368421,394.7368421,TRUE,TRUE,0.96,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.78347032,-17.78347032,[],[]
4,2,123.4491977,123.4491977,FALSE,FALSE,1.124,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.02406395260218,,[$u1]:,1,-21.79432867,-17.13135625,[dispatch($u1: $Ambulance);],[]
4,3,394.7368421,394.7368421,TRUE,TRUE,0.703,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,4,394.7368421,394.7368421,TRUE,TRUE,0.629,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,5,394.7368421,394.7368421,TRUE,TRUE,0.546,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,6,394.7368421,394.7368421,TRUE,TRUE,0.55,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
