Round,Step,FirstTimeResponse,FullTimeResponse,OverWhelm,NoDispatch,TimeTaken,Cause,CauseRequirement,ActionTaken
8,48,3.48521052,394.73684208,true,false,0.429,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
8,49,2.7934737000000003,394.73684208,true,false,0.632,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,50,4.171578960000001,4.171578960000001,false,false,0.562,[$Code1Medical],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,51,5.86342104,5.86342104,false,false,0.512,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,52,6.07610526,394.73684208,true,false,0.446,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,53,1.62584208,5.72068422,false,false,0.691,[$VehicleFire],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,54,1.81026318,1.81026318,false,false,0.635,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,55,4.96815792,4.96815792,false,false,0.511,[$Transport],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,56,7.08963156,7.08963156,false,false,0.48,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
8,57,11.3649,394.73684208,true,false,0.435,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
8,58,3.77021052,3.77021052,false,false,0.483,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,59,21.07280772,394.73684208,true,false,0.424,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,60,5.780368439999999,394.73684208,true,false,0.412,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,61,26.35344,26.35344,false,false,0.778,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,62,4.171578960000001,4.171578960000001,false,false,0.571,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,63,4.72136844,394.73684208,true,false,0.477,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,64,2.049,2.049,false,false,0.563,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,65,4.96815792,4.96815792,false,false,0.475,[$Transport],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,66,4.63184208,5.12005266,false,false,0.584,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
8,67,4.05221052,5.631157920000001,false,false,0.661,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
8,68,7.28778948,394.73684208,true,false,0.534,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
8,69,7.230789479999999,394.73684208,true,false,0.406,[$Code3Trauma],[ $Engine=1:],[dispatch($u1: $Command);]
8,70,0.8644737,1.58163156,false,false,0.567,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,71,7.889714279999999,394.73684208,true,false,0.411,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,72,1.38710526,394.73684208,true,false,0.405,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u2: $Ambulance);]
8,73,2.97521052,394.73684208,true,false,0.47,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);]
8,74,5.2026315599999995,5.2026315599999995,false,false,1.031,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,75,4.46084208,4.46084208,false,false,0.433,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,76,2.8195263,394.73684208,true,false,0.667,[$Fire],[ $Engine=1:],[dispatch($u2: $Ambulance);]
8,77,6.335526300000001,394.73684208,true,false,0.469,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,78,7.48405266,7.48405266,false,false,0.448,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,79,8.78071428,394.73684208,true,false,0.535,[$Transport],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,80,0.85910526,0.85910526,false,false,0.606,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,81,6.50463156,10.679400000000001,false,false,0.489,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,82,6.47478948,6.47478948,false,false,1.382,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,83,3.8731579199999997,394.73684208,true,false,0.442,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,84,2.2552105200000003,394.73684208,true,false,0.407,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,85,2.44073682,2.44073682,false,false,0.466,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,86,8.99914284,394.73684208,true,false,0.452,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,87,0.348,0.348,false,false,0.602,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,88,1.77505266,1.77505266,false,false,0.577,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,89,1.33010526,1.33010526,false,false,0.561,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
8,90,3.6941052599999997,3.6941052599999997,false,false,0.46,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,91,5.2512631800000005,5.2512631800000005,false,false,0.604,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,92,1.30673682,2.88568422,false,false,0.509,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
8,93,1.81026318,1.81026318,false,false,0.687,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,94,9.59071428,394.73684208,true,false,0.457,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
8,95,7.28671428,394.73684208,true,false,0.53,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
8,96,4.46084208,4.46084208,false,false,0.876,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,97,1.81026318,1.81026318,false,false,0.648,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,98,3.9003157799999997,3.9003157799999997,false,false,0.512,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,99,2.70015792,2.70015792,false,false,1.501,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,100,2.8195263,2.8195263,false,false,1.278,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,101,6.23605266,6.23605266,false,false,0.762,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,102,3.1569473400000003,3.1569473400000003,false,false,0.662,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,103,7.3604286,394.73684208,true,false,0.596,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);]
8,104,0.67626318,0.67626318,false,false,0.741,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,105,7.28671428,394.73684208,true,false,0.693,[$Code1Medical],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,106,6.47478948,6.47478948,false,false,0.823,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,107,0.348,0.348,false,false,0.811,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,108,6.38526318,6.38526318,false,false,0.568,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,109,2.32136844,394.73684208,true,false,0.701,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
8,110,9.395142839999998,394.73684208,true,false,0.626,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);: dispatch($u2: $Ambulance);]
8,111,3.77984208,5.35878948,false,false,0.539,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
8,112,6.086842079999999,6.086842079999999,false,false,0.681,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,113,4.61921052,4.61921052,false,false,0.548,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,114,5.98926318,5.98926318,false,false,0.546,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,115,2.28236844,2.28236844,false,false,0.526,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,116,0.67626318,0.67626318,false,false,0.66,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,117,3.4255263,3.4255263,false,false,0.614,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,118,6.0569999999999995,9.765857160000001,false,false,0.549,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,119,7.56821052,394.73684208,true,false,0.548,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,120,5.0134737,5.0134737,false,false,0.722,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,121,10.7154,10.7154,false,false,0.604,[$EMS],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,122,2.91821052,2.91821052,false,false,0.442,[$Code1Medical],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,123,1.09405266,1.09405266,false,false,0.566,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,124,7.55636844,394.73684208,true,false,0.72,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);]
8,125,9.792857159999999,9.792857159999999,false,false,0.447,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,126,0.915,0.915,false,false,0.586,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,127,5.74405266,5.74405266,false,false,0.544,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,128,4.59205266,394.73684208,true,false,0.42,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,129,7.2057142800000005,394.73684208,true,false,0.622,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,130,2.55094734,2.55094734,false,false,0.625,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,131,5.00715792,5.00715792,false,false,0.549,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,132,0.67626318,0.67626318,false,false,0.734,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,133,5.4184737,5.4184737,false,false,0.591,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,134,0.67626318,0.67626318,false,false,0.517,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,135,6.086842079999999,6.086842079999999,false,false,0.627,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,136,9.900857160000001,9.900857160000001,false,false,0.499,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,137,5.441368440000001,5.441368440000001,false,false,0.477,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,138,10.80045,10.80045,false,false,2.722,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,139,7.33215792,394.73684208,true,false,0.65,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,140,1.81026318,1.81026318,false,false,0.441,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,141,3.3865263,394.73684208,true,false,0.448,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u1: $Command);]
8,142,5.04331578,394.73684208,true,false,0.431,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,143,4.96815792,4.96815792,false,false,0.463,[$Transport],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,144,7.59271428,394.73684208,true,false,0.412,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,145,7.94371428,394.73684208,true,false,0.437,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,146,3.50589474,3.50589474,false,false,0.707,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,147,1.5454737,1.5454737,false,false,0.521,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,148,27.91224,27.91224,false,false,0.572,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,149,24.83388,394.73684208,true,false,0.457,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
8,150,11.179499999999999,11.179499999999999,false,false,0.447,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,151,2.61978948,2.61978948,false,false,0.504,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,152,2.7445263,7.48136844,false,false,0.614,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,153,9.85171428,394.73684208,true,false,0.418,[$WildlandFire],[ $Engine=3: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
8,154,1.92426318,1.92426318,false,false,0.454,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,155,3.3865263,6.1683157799999995,false,false,0.615,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u2: $Ambulance);]
8,156,0.67626318,0.67626318,false,false,0.609,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,157,5.571473699999999,5.571473699999999,false,false,0.763,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,158,11.08395,11.08395,false,false,0.495,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,159,6.5344737,6.5344737,false,false,2.201,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,160,0.42410526,0.42410526,false,false,0.667,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,161,3.83415792,3.83415792,false,false,0.477,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,162,6.99205266,394.73684208,true,false,0.449,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,163,3.77984208,3.77984208,false,false,0.448,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,164,1.55084208,1.55084208,false,false,0.465,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,165,3.42284208,394.73684208,true,false,0.501,[$Code1Medical],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,166,7.306428599999999,394.73684208,true,false,0.442,[$Fire],[ $Engine=1:],[dispatch($u1: $Command);]
8,167,2.088,2.088,false,false,0.573,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,168,2.73915792,2.73915792,false,false,0.554,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,169,4.96815792,4.96815792,false,false,0.505,[$Transport],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,170,7.32271428,394.73684208,true,false,0.44,[$Hazmat],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,171,27.82152,27.82152,false,false,0.473,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,172,7.48405266,7.48405266,false,false,0.606,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,173,0.67626318,0.67626318,false,false,0.594,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,174,6.80036844,394.73684208,true,false,0.495,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);: dispatch($u5: $Ambulance);]
8,175,6.38526318,6.38526318,false,false,0.444,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,176,6.04894734,394.73684208,true,false,0.445,[$Code1Medical],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,177,8.78071428,394.73684208,true,false,0.42,[$Transport],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,178,6.2605263,6.2605263,false,false,0.442,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,179,2.99857896,4.34794734,false,false,0.429,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,180,5.9674737,5.9674737,false,false,0.597,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,181,6.64578948,394.73684208,true,false,0.523,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u3: $Engine);]
8,182,1.81026318,1.81026318,false,false,0.548,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,183,4.761947340000001,6.3408947399999995,false,false,0.583,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,184,4.95284208,394.73684208,true,false,0.605,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
8,185,6.7207894800000005,394.73684208,true,false,0.598,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
8,186,8.90085714,8.90085714,false,false,0.882,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,187,2.32136844,2.32136844,false,false,0.65,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,188,7.3474737,394.73684208,true,false,0.464,[$Fire],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,189,1.2134210399999998,1.2134210399999998,false,false,0.665,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,190,1.80489474,1.80489474,false,false,0.456,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,191,4.2014210400000005,4.2014210400000005,false,false,0.486,[$Code1Medical],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,192,4.4635263,4.4635263,false,false,0.508,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
8,193,7.419,394.73684208,true,false,0.412,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,194,3.83415792,3.83415792,false,false,0.432,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,195,12.215399999999999,394.73684208,true,false,0.408,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
8,196,5.76963156,5.76963156,false,false,0.493,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,197,4.087421040000001,4.087421040000001,false,false,0.583,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,198,4.35063156,4.35063156,false,false,0.459,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,199,3.3268420799999996,394.73684208,true,false,0.565,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u2: $Ambulance);]
8,200,7.4993684400000005,7.4993684400000005,false,false,0.465,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,201,1.5454737,394.73684208,true,false,0.428,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
8,202,7.398000000000001,394.73684208,true,false,0.43,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,203,13.9542,394.73684208,true,false,0.506,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,204,2.02294734,2.02294734,false,false,0.563,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,205,2.67031578,394.73684208,true,false,0.577,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,206,9.59071428,394.73684208,true,false,0.482,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u3: $Engine);: dispatch($u4: $Ladder);]
8,207,8.63671428,394.73684208,true,false,0.67,[$Fire],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,208,0.67626318,0.67626318,false,false,0.546,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,209,2.75984208,2.75984208,false,false,0.563,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,210,5.441368440000001,5.441368440000001,false,false,0.479,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,211,1.9839473399999998,1.9839473399999998,false,false,0.7,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,212,1.57531578,1.57531578,false,false,0.48,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,213,4.73857896,394.73684208,true,false,0.511,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);: dispatch($u5: $Ambulance);]
8,214,6.41510526,6.41510526,false,false,0.44,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,215,0.67626318,0.67626318,false,false,0.573,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,216,4.171578960000001,4.171578960000001,false,false,0.743,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,217,4.46084208,4.46084208,false,false,0.678,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,218,0.67626318,0.67626318,false,false,0.466,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,219,9.72571428,394.73684208,true,false,0.424,[$Code1Medical],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,220,7.4488420799999995,394.73684208,true,false,0.42,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
8,221,4.8851052600000004,394.73684208,true,false,0.422,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
8,222,394.73684208,394.73684208,true,true,0.396,[$Transport],[ $Ambulance=1:],[]
8,223,4.22210526,4.22210526,false,false,0.44,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,224,1.7670000000000001,394.73684208,true,false,0.486,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);: dispatch($u5: $Ambulance);]
8,225,4.61921052,394.73684208,true,false,0.498,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
8,226,5.65989474,5.65989474,false,false,0.601,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,227,3.83415792,3.83415792,false,false,0.744,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,228,3.864,394.73684208,true,false,0.65,[$Fire],[ $Engine=1:],[dispatch($u2: $Ambulance);]
8,229,4.35331578,394.73684208,true,false,0.479,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
8,230,6.59415792,6.59415792,false,false,0.749,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,231,11.901,11.901,false,false,0.537,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,232,2.9832631800000002,2.9832631800000002,false,false,1.486,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,233,14.15265,14.15265,false,false,0.595,[$EMS],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,234,2.83405266,394.73684208,true,false,0.55,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
8,235,1.81026318,1.81026318,false,false,0.449,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
8,236,5.103,5.103,false,false,0.465,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
8,237,10.80735,394.73684208,true,false,0.459,[$Fire],[ $Engine=1:],[dispatch($u4: $Ladder);]
8,238,4.149,4.149,false,false,0.573,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
8,239,10.53765,10.53765,false,false,0.444,[$Hazmat],[ $Engine=1:],[dispatch($u3: $Engine);]
9,0,1.89442104,1.89442104,false,false,0.731,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,1,2.7923684399999997,2.7923684399999997,false,false,0.695,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
9,2,11.31765,11.31765,false,false,0.573,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
9,3,1.89442104,1.89442104,false,false,0.66,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,4,7.35214284,394.73684208,true,false,0.394,[$Transport],[ $Ambulance=1:],[dispatch($u1: $Command);]
9,5,7.795105260000001,394.73684208,true,false,0.423,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
9,6,4.91763156,394.73684208,true,false,0.596,[$Hazmat],[ $Engine=1:],[dispatch($u5: $Ambulance);]
9,7,8.31685716,8.31685716,false,false,0.629,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,8,11.15265,394.73684208,true,false,0.914,[$EMS],[ $Ambulance=1:],[dispatch($u1: $Command);]
9,9,2.43157896,5.392421039999999,false,false,1.011,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
9,10,3.52231578,3.52231578,false,false,0.79,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,11,14.98605,394.73684208,true,false,0.705,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
9,12,17.897625,17.897625,false,false,0.986,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
9,13,3.14778948,3.14778948,false,false,1.078,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,14,0.94484208,0.94484208,false,false,0.502,[$EMS],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
9,15,11.717099999999999,394.73684208,true,false,0.53,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
9,16,5.65989474,5.65989474,false,false,0.566,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
9,17,2.04473682,2.04473682,false,false,0.575,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
9,18,4.62189474,394.73684208,true,false,0.472,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
9,19,39.9607347,39.9607347,false,false,0.613,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
9,20,1.8438947399999999,394.73684208,true,false,0.512,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
9,21,6.0569999999999995,9.765857160000001,false,false,0.569,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
